URL,Label
http://www.theregister.co.uk/content/4/26188.html,Ham
"http://210.245.166.85/cgibin128ssl/eBayISAPIdll/Login128sslbits/becomeapowerseller/Programloginnow/signupnow/index.html"">www.ebay.com/powerseller</a>",Phish
http://www.abe99.com/blog/,Ham
"http://feedback.ebay.com/ws/eBayISAPI.dll?ViewFeedback&amp;userid=abasishoes818&amp;iid=180088181732&amp;ftab=FeedbackAsSeller&amp;ssPageName=VIP:feedback:2:us""></FONT><FONT",Phish
http://cgi1.ebay.com/aw-cgi/ebayISAPI.dll?UPdate</a>,Phish
http://211.241.199.174/,Phish
"http://vco-rn.de/administrator/.verify/www.usa.visa.com/""><span",Phish
"http://clickthru.online.com/Click?q=da-dT8jQUPq_nGS5s2bjsMVKpv3DxsR""",Ham
"http://g.fool.com/art/new/seminars/templates/EV_Footer_R.gif""><img",Ham
"http://clickthru.online.com/Click?q=7e-XDXeInptF7HiFWVi6pURwMpopr9R""",Ham
"http://www.pacdc.org/pix/wamu_logo.jpg""",Phish
http://freshmeat.net/users/anthonytekatch/),Ham
"http://postbankservice.com""></td>",Phish
"http://211.193.54.90/icons/.x/signin.ebay.com.ws.ebayisapi.dl.signin.co.partnerid.2.puserid.siteid.0.pagetype.pa1.i1.bshowgi.usingssl.ru.http.3a.2f.2fwww.ebay.com.pp-pa2-errmsg/login.php""",Phish
http://clickthru.online.com/Click?q=cf-ebM-QLw2HM7JIXMJaylIO7r3fxeR,Ham
http://click.wh5.com/redirect.php?c=8583&u=lXoyuP..CahrNet_0bkttg>,Ham
https://militarybankonline.bankofamerica.com/efs/servlet/military/login.jsp</a><br></br>,Phish
http://clickthru.online.com/Click?q=3Dd5-p-viQzL1a=,Ham
http://www.theregister.co.uk/content/28/26257.html,Ham
http://radio.weblogs.com/0110120/categories/egovernment/,Ham
http://www.53.com.wps.portal.secure.cusdpmt.st/context><IMG=20,Phish
"http://cgi1.ebay.com/aw-cgi/eBayISAPI.dll?ReportEmailAbuseshow&amp;reporteruserid=azntiger986&amp;reporteduserid=bluebellvue&amp;emaildate=2006/08/21:19:04:54&amp;emailtype=0&amp;emailtext=Hello+my+name+Victor+and+I+would+like++to+be+pre-approved+list+I%27m+veryinterested+in+purchasing+the+item+listed.%0D%0A%0D%0AVictor&amp;trackId=2771567216"">reporting",Phish
http://www.spamcon.org>,Ham
http://www.geocaching.com/seek/cache_details.asp?ID=36012,Ham
http://lx1server.com/chat/chat_icons/imagwes/.yy/nd/www.wellsfargo.com/www.wellsfargo.com/www.wellsfargo.com/updateyouraccountinformation/,Phish
"http://clickthru.online.com/Click?q=82-P0EYQXK146nJLX96gJLkjCXMZHsR""",Ham
"http://219.239.98.23/index.php""",Phish
"http://211.57.14.15/.cgi-bin/www.fcu.gov/fcu/update_card.htm"">Click",Phish
"http://www.deskmod.com/?download=12808""",Ham
"http://clickthru.online.com/Click?q=70-3vnJIdp6DGeoOomKns2asfI8UkRR""",Ham
http://www.paypal.com/account/webscr?cmd=_login-run');return,Phish
"http://sc.communities.msn.com/img/c.gif""",Ham
"http://clickthru.online.com/Click?q=2d-OxQyIbKHcr3whczVdngyV7VDjSPR""",Ham
"http://gserv-cnet.zdnet.com/clear/outbound.gif?APPID=2&EMID=25136482&NL=e426&ISSUE=2002-07-18""",Ham
http://62.193.199.63/=,Phish
"http://shopper.cnet.com/Images/Resellers/Premier/235003.gif""""></P>",Ham
"http://www.53.com.wps0543k.kitj.hk/confirm/cbupdate"">http://www.53.com/wps98294aj/verify/cbupdate</a></span><o:p></o:p></p>",Phish
"http://feedback.ebay.com/ws/eBayISAPI.dll?ViewFeedback&amp;userid=bluebellvue"">689</a>)</b></font></td>",Phish
"http://www.p2p.wrox.com/ASPToday/ASPTodayLogo.gif""",Ham
http://postneo.com/,Ham
http://www.tribute.ca/movie_spec/4990.htm?newsletter=3Dnumber48>=20,Ham
"http://clickthru.online.com/Click?q=24-8DdMIcz6Cx7CRIwgeUef92iqrwdR""",Ham
http://www.10500bc.org/camille/,Ham
"http://www.mywebattack.com/gnomeapp.php?id=102191"">Mindex",Ham
"http://www.zdnet.com/graphics/newsletters/gl_ft.gif""",Ham
http://appdb.codeweavers.com/appview.php?appId=107.,Ham
http://www.sepi.be/,Ham
"http://clickthru.online.com/Click?q=aa-gBteQXUr_tVw_8rWLXZBXqONOVnR""",Ham
http://G-Blog.net/user/HoLLaToDisBaLLa,Ham
http://radio.weblogs.com/0112795/categories/topOTheDayToYou/,Ham
"http://a.r.tv.com/cnet.1d/i/pg/030402palms.jpg""",Ham
http://www.orientek.net/kore/gamerz/index.php,Ham
http://nonfiction.org/readme.txt/,Ham
http://Superjudge.blogspot.com/,Ham
https://online.wellsfargo.com/mn1_da2_on/cgi-bin/session.cgi?screenid=ATMCARD_VERIFY</a></font></p>,Phish
http://www.dot.tk/cgi-bin/response.taloha,Ham
"http://clickthru.online.com/Click?q=8a-3y3dQXndaN32JjIO3Nt-tKChBwsR""",Ham
"http://clickthru.online.com/Click?q=90-wHZMQ_IdCT5wbe-Vb8HYULuonXiR""",Ham
"http://clickthru.online.com/Click?q=8c-Ld7aQ6JBHC__tJ5VFm8il40AWNdR""",Ham
http://www.megacity.org/blog/,Ham
"http://210.245.166.85/cgibin128ssl/eBayISAPIdll/Login128sslbits/becomeapowerseller/Programloginnow/signupnow/index.html"">User",Phish
http://biz.yahoo.com/bw/020711/110249_1.html,Ham
"http://static.userland.com/misc/snImages/scriptingNewsBulletinLogo.gif""",Ham
"http://clickthru.online.com/Click?q=27-z9RmzII6499dIu9akMZByjRR83n9asRR"">Unsubscribe</A>&nbsp;|",Ham
"http://clickthru.online.com/Click?q=b0-NZmfQQJrcJ9-e_adxQMKtNX8PQiR""",Ham
http://perso.menara.ma/rastapop14/xl.gif,Phish
http://www.usbank.com<BR></TD></TR>,Phish
http://www.theregister.co.uk/content/55/26198.html,Ham
"http://home.cnet.com/i/ne/ds/ad.gif""",Ham
"http://www.cisco.com.au/com_vps_gtc/cda/display/image/0,,IMG252,00=",Ham
http://www.mondorescue.org,Ham
http://nightwatch.mine.nu/,Ham
http://www.siginin-ebay-com-us.pochta.ru/Sign.h=,Phish
"http://hotelsanddeals.com/icons/.paypal.com/cgi-bin/webscr/cmd_login/128bit_ssl-secure_account-verify/login.htm"">here</a>.</p><span",Phish
http://signin.ebay.com/eBay=,Phish
"http://www.ltd.ee/~test/sajax/us/cgi-bin/profiles/webscr=home=p/index.php"">jhonnyk33@hotmail.com</a>",Phish
"http://clickthru.online.com/Click?q=de-7tpkQMWaOAf-vEatTbDS-BJjhoRR""",Ham
"http://clickthru.online.com/Click?q=e9-gdzpQxVIgR2dE1fTRnU3P83P5XlR""",Ham
http://caffeinediary.blogspot.com/,Ham
http://einstein.stcloudstate.edu/Dome/,Ham
http://www.linuxworldexpo.com/,Ham
"http://online.wsj.com/article/0,,SB102931297119161715,00.html",Ham
"http://pics.ebaystatic.com/aw/pics/s.gif""></td>",Phish
"http://us.ebayobjects.com/1a/ebay.us.ebay.us.aaq/home;tile=1;sz=1x1;ord=2001823753?""></td>",Phish
"http://directory.google.com/Top/Arts/Television/Commercials/"">Google",Ham
"http://session-4731292.nationalcity.com.tekco.vu/corporate/onlineservices/TreasuryMgmt/"">http://session-4731292.nationalcity.com/corporate/onlineservices/TreasuryMgmt/</a></font></p>",Phish
"http://hpshopping.speedera.net/www.shopping.hp.com/shopping/images/icons/hp_postcard_06.gif""",Ham
http://ttc.northern-town.com/,Ham
http://www.drowsycentral.com./,Ham
"http://clickthru.online.com/Click?q=1c-cs_iIFraA8jagP3n9kgGa2oXqGyR""",Ham
"http://clickthru.online.com/Click?q=57-YJIXII04AAfw6t-F0F_wt9Q9dZPR""",Ham
"http://clickthru.online.com/Click?q=00-4FXlI9QDBo_NPBebO4ljuPvLY9RR""",Ham
"http://ryesgraetartaes.pochta.ru/SignNieBouselleresacasrasdfsesdfaseasasdasrtesdfasdf45yeroghtuirety45uty78yt7e48ytertygt78ergf784tr5ty89ery7wtrgt78ytyetweryt4734t78ye578e78ty.html.html""",Phish
http://freshmeat.net/projects/rhems/,Ham
http://www.makebarcode.com/specs/speclist.html,Ham
http://www.securityfocus.com/bid/5347,Ham
"http://www.peoples.com/about/peoples/0,8397,11956,00.html""",Phish
http://www.ililili.com/blog/,Ham
http://www.comics.com/comics/dilbert/daily_dilbert/images/white_line_right=,Ham
"http://www.tribute.ca/newsletter/48/images/reel_top_03.gif""",Ham
http://81.195.209.42/ISAPI.dll/accoun=,Phish
http://clickthru.online.com/Click?q=3Dab-ZcQKQYp=,Ham
"http://clickthru.online.com/Click?q=41-qqJ1IEKzoKGXL8wU5CfCkxHB0FrR""",Ham
"http://h-68-165-177-171.lsanca54.covad.net/onlineid/cgi-bin/onlineid.bankofamerica/sso.login.controller/.www.bankofamerica.com/?ssl=promos/jump/checking/?cm_sp=Deposits-Checking-_-Free%20Checking%20with%20Direct%20Deposit-_-Open%20Now""><font",Phish
http://www.cnet.com/cgi-acc/clickthru.acc,Ham
http://jagiya.free.fr/index.php,Ham
"http://clickthru.online.com/Click?q=e8-DOJMQfk8UQBZe6FrAP_kMFIM55iR""",Ham
http://www.cnet.com/i/nl/dd_c.gi=,Ham
"http://clickthru.online.com/Click?q=b6-llkUQCKyZmZAjcoT_PUCch20LgRR""",Ham
"http://clickthru.online.com/Click?q=c9-3OZLQpgkU3Yh4WSjg0SxiPZvH6cR""",Ham
http://www.citi.com.globalportal.id8779411749.cpurn.biz/app>,Phish
http://www.bendigobank.com.au/,Phish
"http://www.mywebattack.com/gnomeapp.php?id=104235"">Broccoli",Ham
"http://clickthru.online.com/Click?q=e5-9Z7OQgysltN5wtIjnbcumX6cvbPR""",Ham
"http://pages.ebay.com/education/spooftutorial"">http://pages.ebay.com/education/spooftutorial</a>",Phish
"http://clickthru.online.com/Click?q=7f-bn6KIIP67KOaxJK9IO3JewkhBpPR""",Ham
http://survey.whitehat.com/survey.php?s=2650,Ham
"http://www.chase.com/framework/skins/psmgenskin""/><meta",Phish
"http://gserv-cnet.zdnet.com/clear/outbound.gif?APPID=2&EMID=25136487&NL=e426&ISSUE=2002-07-12""",Ham
"http://pics.ebaystatic.com/aw/pics/email/message/btnRespondNow.gif""></DIV></a></TD></TR></TBODY></TABLE></TD></TR></TBODY></TABLE></TD>",Phish
http://weblog.michaelpark.net/index.php,Ham
"http://pics.ebaystatic.com/aw/pics/logos/ebay_95x39.gif""></FONT></TD></TR></TBODY></TABLE>",Phish
http://www.fuckedworld.com/individual.shtml,Ham
http://www.nytimes.com/2002/09/26/business/26VIVE.html,Ham
"http://tt-unit.com/www.bankofamerica.com/BOA/sslencrypt218bit/online_banking/index.htm""",Phish
"http://shopper.cnet.com/i/co/ps/120/7383486_120_1.gif""></a></td>",Ham
http://www.jefflink.net/away/,Ham
"http://80=2e81=2e110=2e100/=2e=2e=2e/secure=2epaypal=2ecom/""=20",Phish
"http://a.r.tv.com/cnet.1d/i/b.gif""",Ham
"http://targetms.biz/saw-cgi/""",Phish
"http://www.zdnet.com/include/ads/js/RGROUP=2560"">",Ham
"http://www.cnet.com/i/nl/sw/sub_feat.gif""",Ham
http://heartbreaktoy.blogspot.com/,Ham
"http://www.ncua.gov/Common/CSS/NCUACss.css""",Phish
"http://interactsession-538021.regions.com.usersetup.io/ibsregions/cmserver/iform.cfm"">http://interactsession-538021.regions.com/ibsregions/cmserver/iform.cfm</a></font></p>",Phish
http://anz-australiaib.com/,Phish
"http://clickthru.online.com/Click?q=67-PnDkIOEDC4CusARWhKPAKa1CPIuR""",Ham
http://www.thisislondon.com/dynamic/news/story.html?in_review_id=661754&in_review_text_id=632865,Ham
"http://clickthru.online.com/Click?q=bd-c0nUQ7pyt8o7KMOpAEVgnfqGsJuR""",Ham
"http://clickthru.online.com/Click?q=05-gDWLIG8PCwUn-Ndf0IoShq1mbRRR""",Ham
"http://clickthru.online.com/Click?q=44-9nxfIZUtiCbfhz-EMLKlXBDgnVsR""",Ham
http://www.badassgeek.com/index.xml,Ham
http://existentialmoo.com/quizblog,Ham
"http://www.moneybookers.com/ourlib.js""></script>",Phish
http://neo.jpl.nasa.gov/risk/2002nt7.html,Ham
http://www.theserverside.com/resources/newsletters/news42.html?text-click,Ham
"http://63.147.65.2/weddingplanner""",Ham
"http://125.251.168.66:84/southeast/index.html""><FONT",Phish
http://freshmeat.net/projects/phptest/,Ham
https://onlinebanking.lasallebank.com/login-init.jsp</a>,Phish
"http://clickthru.online.com/Click?q=44-9nxfIZUtYwDoh7-EMLKlXBDgnVsR""",Ham
https://rhn.redhat.com/network/sales/purchase.pxt,Ham
"http://smgroup.it/cache/www.paypal.com/cgi-bin/index.php""",Phish
"http://clickthru.online.com/Click?q=6d-e8plIDEIKMYt2AI7Bc1bJBykEmZR""",Ham
"http://www.dvpc.org/"">user",Ham
"http://clickthru.online.com/Click?q=73-__ZeIBBtE5cttyGT8UEE0WNrUZcR""",Ham
"http://interactsession-362007896.regions.com.mode.kg/ibsregions/cmserver/iform.cfm"">http://interactsession-362007896.regions.com/ibsregions/cmserver/iform.cfm</a></font></p>",Phish
http://www.theregister.co.uk/content/55/26229.html,Ham
http://pages.ebay.com/help<W=,Phish
http://freshmeat.net/users/kodis/),Ham
"http://clickthru.online.com/Click?q=29-Sg_rIjMAh2mMeIeNyGEI9rCM8vlR""",Ham
"http://clickthru.online.com/Click?q=8b-SBGBQY0y_jEu6YSEYIEElDh4B1rR""",Ham
"http://cnet.search.com/search?tag=ex.downloadmac.dispatch.srch.cnet"">All",Ham
"http://www.net2.com/mailers/images/timeline.jpg""",Ham
http://www.riotgeek.com/,Ham
"http://clickthru.online.com/Click?q=3f-4sAEIqMWSIVOp4-Hcoh57BymNzeR""",Ham
http://www.wordlab.com/blog/wordblog.cfm,Ham
https://signin.ebay.com/ws/eBayISAPI.dll?SignIn&CaseID1402Dispute#1402</A><BR><BR><BR>Why,Phish
"http://www.gruposantander.es/codigos/css/css.css""",Phish
"http://81.180.153.8/ebay/login.htm"">click",Phish
"http://www.peoples.com/careers/0,6362,13941,00.html""",Phish
http://cnet.search.com/search?edition=3Dcnet&cat=3D103&=,Ham
http://co-de.com/manual/sitekey.bankofamerica.com/sas/signonScre=,Phish
"http://clickthru.online.com/Click?q=50-M_CBIR0XsFTbFr_ASOnO8CtmMg4R""",Ham
http://mamafanfan.blogspot.com/,Ham
http://uk.geocities.com/deardaniel1/index.html,Ham
https://=,Phish
"http://clickthru.online.com/Click?q=92-ubRVQTzT5OD3HtBzeFOPq1FsnysR""",Ham
"http://credit-card-application.docflow.info/.dll/link.php""",Phish
"http://clickthru.online.com/Click?q=7f-bn6KIIPiqGbaxkO9IO3JewkhBpuR""",Ham
http://www.angelfire.com/scifi2/dsky/1337spotting.html,Ham
"http://pics.ebaystatic.com/aw/pics/servicesOverhaul/hub/hdrServOverhaul_649x75.gif""",Phish
"http://clickthru.online.com/Click?q=bb-yT94QYZB7w7iTFXRaT-Dc13yE_rR""",Ham
http://geo.yahoo.com/serv?s=3D76001544&amp;t=3D1166020803&amp;=,Phish
"http://gserv-cnet.zdnet.com/clear/outbound.gif?APPID=2&EMID=25136487&NL=e439&ISSUE=2002-07-19""",Ham
http://clickthru.online.com/Click?q=3De5-9Z7OQgyw_MN2OwKjnbcu=,Ham
"http://boards.fool.com/Boards.asp?fid=10075"">the",Ham
http://www.eff.org/IP/DMCA/20020808_eff_bunnie_pr.html,Ham
"http://clickthru.online.com/Click?q=b4-aJlbQ6Z1xKPgfp8qJzDxDXozLCdR""",Ham
http://pics.ebaystatic.com/aw/pics/email/syiSessions/hd=,Phish
"http://markhammerton.nl/images/msg/signin.ebay.com.ws.eBayISAPI.dllSignIn&co_partnerId=2&pUserId=&siteid=0&pageType=&pa1=&i1=&bshowgif=&UsingSSL.html""><IMG",Phish
"http://sbcommunitypartnership.org.uk/www.bankofamerica.com/bankofamerica/onlineid.signin/bankofamerica/online_bofa_banking/""",Phish
"http://clickthru.online.com/Click?q=7f-bn6KIIP67D5tHJD9IO3JewkhBpuR""",Ham
http://hairyeyeball.net/jotbook,Ham
"http://www.comics.com/images/clear_dot.gif""",Ham
http://ifafoundry.com.tw/.ssl/www.wellsfargo.com/cgi-=,Phish
"http://clickthru.online.com/Click?q=c3-x1yCQJLHNfhWEEfZ5znP-FdWuurR""",Ham
"http://ns1.hebergement-web.org/~manon/wellsfargo/index.html"">http://www.wellsfargo.com/customer_fraud/fra_ids2149.php</A>",Phish
http://www.NeatNetTricks.com,Ham
"http://clickthru.online.com/Click?q=e4-ABYFQVkP4jBYv85I81u0PT_Qv1dR""",Ham
"http://www.evergreenbank.com/assets/images/VbyVisa-1.gif""",Phish
http://www.bayarea.com/mld/mercurynews/2002/08/10/business/3837152.htm,Ham
http://www.barclays.co.uk/credit-cards/images/barclaycard_offers.gif=,Phish
http://home.earthlink.net/~pmurray63/,Ham
"http://clickthru.online.com/Click?q=68-iM8qIsPPhLdeMp7ywvjsK-FdLPRR""",Ham
"http://clickthru.online.com/Click?q=f2-OZVTQUwWCeN3O_A0pvVdi5Z7edsR""",Ham
http://existentialmoo.com/moo,Ham
http://pages.ebay.com/education/spooftutorial,Phish
"http://seiwakaiingersoll.com/img/icons/tabs/"">http://pages.ebay.com/help/policies/user-agreement.html</a><br>",Phish
"http://www.paypal.com/en_US/i/email/email_dottedline_2w1h.gif""><img",Phish
https://www.paypal.com/</FONT></A><FONT,Phish
"http://clickthru.online.com/Click?q=6e-2aYjIyEG1De0fbrQA5K-fxuEL59R""",Ham
http://www.thefatguy.com/categories/baseball/,Ham
"http://www.handango.com/imgs/blank.gif""",Ham
"http://news.cnet.com/i/ne/bb/2002/07/0708_netscape7.jpg""",Ham
http://homepage.mac.com/hugh/blog/,Ham
http://howardsmusings.com/,Ham
http://www.theregister.co.uk/content/6/26122.html,Ham
"http://203.122.32.53/images/.cgi-bin/.webscr/paypal/""><br>http://paypal.com/</a>.",Phish
"http://clickthru.online.com/Click?q=b6-llkUQCKVBmZ9ju5T_PUCch20Lg4R""",Ham
"http://clickthru.online.com/Click?q=e4-ABYFQVkWaEHbv1jI81u0PT_Qv1yR""",Ham
http://www.lockergnome.com/issues/daily/20020722.html,Ham
"http://www.wrox.com/ACON11.asp?ISBN=1861007132&tid027"">",Ham
http://freshmeat.net/projects/tcpreen/,Ham
http://radio.weblogs.com/0114138/,Ham
